id,sale_date,address,city,state,zip,beds,baths,sqft,lot_sqft,year_built,property_type,sale_price,latitude,longitude,days_on_market,agent_name,agent_phone,sale_type,hoa_fee,description
978,2025-05-23,1548 Pine Dr,Charlotte,NC,56424,1,2.2,769,3532,1989,Single Family,140763,31.397203,-104.342194,19,Riley Garcia,+1-228-772-1432,VA,0.0,"1 bed / 2.2 bath single family in Charlotte, built in 1989."
979,2022-02-03,6533 Pine Dr,Washington,DC,49634,4,3.1,1154,5690,1942,Single Family,256048,45.874222,-78.576041,35,Taylor Wilson,+1-756-779-5806,Cash,0.0,"4 bed / 3.1 bath single family in Washington, built in 1942."
980,2024-04-11,4526 Oak Ave,Fort Worth,TX,97828,3,2.1,317,7848,1881,Single Family,62469,35.454556,-102.444207,58,Pat Rodriguez,+1-671-255-2387,Cash,0.0,"3 bed / 2.1 bath single family in Fort Worth, built in 1881."
981,2023-03-04,8469 Main St,Austin,TX,87901,5,1.5,2768,7113,1904,Townhouse,766346,25.461561,-117.604522,27,Cameron Anderson,+1-539-262-2989,Conventional,179.73,"5 bed / 1.5 bath townhouse in Austin, built in 1904."
982,2025-06-03,5193 Main St,San Antonio,TX,77667,3,1.8,2839,3143,1916,Single Family,815063,45.242571,-110.607932,22,Cameron Brown,+1-428-891-3535,FHA,0.0,"3 bed / 1.8 bath single family in San Antonio, built in 1916."
983,2020-01-01,3447 Oak Ave,San Francisco,CA,91744,2,1.4,847,4158,1931,Single Family,202797,45.754965,-84.403696,16,Taylor Wilson,+1-323-732-2587,Mortgage,0.0,"2 bed / 1.4 bath single family in San Francisco, built in 1931."
984,2020-04-23,9057 Cedar Ln,San Francisco,CA,13231,0,1.5,1169,6905,2009,Single Family,470789,35.502346,-75.202566,8,Jamie Jones,+1-614-695-4015,Mortgage,0.0,"0 bed / 1.5 bath single family in San Francisco, built in 2009."
985,2023-06-17,2421 Maple St,Washington,DC,99302,1,3.4,1438,8613,1992,Townhouse,258933,30.423682,-86.584451,37,Jamie Davis,+1-349-851-1354,Mortgage,114.71,"1 bed / 3.4 bath townhouse in Washington, built in 1992."
986,2022-09-10,4608 Washington Ave,Philadelphia,PA,77045,1,3.1,1996,9798,2019,Single Family,249590,42.533023,-121.357864,41,Casey Jones,+1-883-302-9076,FHA,0.0,"1 bed / 3.1 bath single family in Philadelphia, built in 2019."
987,2022-05-20,6480 Main St,Fort Worth,TX,24068,4,2.0,618,3958,1998,Single Family,155374,31.769017,-92.778966,53,Taylor Smith,+1-490-668-2968,Conventional,0.0,"4 bed / 2.0 bath single family in Fort Worth, built in 1998."
988,2025-01-03,7766 Lakeview Rd,Denver,CO,49683,2,1.0,1119,200,1888,Condo,210737,32.300379,-97.266177,53,Blake Wilson,+1-655-243-6811,Mortgage,75.82,"2 bed / 1 bath condo in Denver, built in 1888."
989,2024-10-18,8505 Oak Ave,Dallas,TX,11195,1,1.8,2062,9242,1920,Single Family,800429,33.328673,-93.319593,3,Pat Rodriguez,+1-415-557-9602,VA,0.0,"1 bed / 1.8 bath single family in Dallas, built in 1920."
990,2024-01-12,5063 Washington Ave,Philadelphia,PA,95972,4,2.1,1557,6767,1918,Single Family,318003,39.425843,-92.301414,13,Avery Miller,+1-670-932-3294,FHA,0.0,"4 bed / 2.1 bath single family in Philadelphia, built in 1918."
991,2022-08-24,4347 Pine Dr,Chicago,IL,94559,2,2.5,1752,5706,2003,Single Family,504704,32.552535,-96.531269,45,Avery Martinez,+1-384-789-9306,Conventional,0.0,"2 bed / 2.5 bath single family in Chicago, built in 2003."
992,2024-08-26,1681 Oak Ave,Austin,TX,87182,3,3.4,2311,3166,1969,Single Family,409607,46.100438,-97.95701,75,Riley Johnson,+1-246-230-3607,Mortgage,0.0,"3 bed / 3.4 bath single family in Austin, built in 1969."
993,2021-04-19,6982 Oak Ave,San Francisco,CA,99040,3,1.9,671,4452,2001,Single Family,149990,30.482043,-99.888177,34,Chris Anderson,+1-442-307-3850,VA,0.0,"3 bed / 1.9 bath single family in San Francisco, built in 2001."
994,2024-09-30,582 Pine Dr,Los Angeles,CA,90203,3,1.2,3142,5708,1944,Single Family,518409,25.80542,-96.471658,0,Sam Johnson,+1-652-981-7132,Conventional,0.0,"3 bed / 1.2 bath single family in Los Angeles, built in 1944."
995,2025-07-18,8146 Lakeview Rd,Austin,TX,24111,4,1.5,1797,5419,1995,Single Family,455752,45.35018,-81.145896,32,Blake Wilson,+1-769-404-4206,FHA,0.0,"4 bed / 1.5 bath single family in Austin, built in 1995."
996,2022-06-07,3434 Main St,San Jose,CA,39556,4,1.3,2435,14025,1931,Condo,957255,41.363123,-98.379528,38,Pat Rodriguez,+1-396-288-1397,Cash,45.82,"4 bed / 1.3 bath condo in San Jose, built in 1931."
997,2023-03-09,3215 Maple St,Phoenix,AZ,10686,1,3.8,3448,11452,1972,Townhouse,872998,39.613717,-84.796937,15,Drew Johnson,+1-548-389-9653,VA,111.17,"1 bed / 3.8 bath townhouse in Phoenix, built in 1972."
998,2023-06-20,1261 Oak Ave,Denver,CO,72093,4,2.6,1675,6667,2008,Single Family,106210,35.875272,-106.031398,65,Drew Brown,+1-268-649-8004,VA,0.0,"4 bed / 2.6 bath single family in Denver, built in 2008."
999,2022-10-18,3770 Cedar Ln,Phoenix,AZ,77796,5,2.2,1835,9722,1956,Single Family,335671,29.045659,-88.006007,43,Jordan Smith,+1-815-753-6421,Cash,0.0,"5 bed / 2.2 bath single family in Phoenix, built in 1956."
1000,2024-11-19,8292 Cedar Ln,Dallas,TX,61173,2,2.0,1432,4643,1971,Single Family,326951,36.985709,-96.940516,40,Taylor Jones,+1-276-747-4955,Conventional,0.0,"2 bed / 2.0 bath single family in Dallas, built in 1971."
1001,2024-12-31,5638 Washington Ave,Fort Worth,TX,91087,2,1.1,1577,4511,1894,Single Family,289845,43.88936,-106.084052,24,Jamie Wilson,+1-682-469-1491,Cash,0.0,"2 bed / 1.1 bath single family in Fort Worth, built in 1894."
1002,2020-05-01,3960 Lakeview Rd,Dallas,TX,36281,1,1.5,1153,8883,1965,Townhouse,218695,47.956666,-79.022783,7,Taylor Williams,+1-760-951-6400,Cash,191.95,"1 bed / 1.5 bath townhouse in Dallas, built in 1965."
1003,2020-05-24,7944 Pine Dr,Chicago,IL,83905,4,1.1,1488,8534,1889,Single Family,320482,27.278368,-105.825447,31,Riley Wilson,+1-957-827-2320,Conventional,0.0,"4 bed / 1.1 bath single family in Chicago, built in 1889."
1004,2022-11-05,3831 Main St,Dallas,TX,15471,4,1.2,1129,3238,1906,Single Family,152779,29.414738,-97.516257,51,Jordan Martinez,+1-558-641-8824,FHA,0.0,"4 bed / 1.2 bath single family in Dallas, built in 1906."
1005,2024-10-27,7999 Main St,Los Angeles,CA,13454,0,2.6,1251,5886,1930,Single Family,175323,43.21033,-113.129117,26,Riley Martinez,+1-900-955-1296,Conventional,0.0,"0 bed / 2.6 bath single family in Los Angeles, built in 1930."
1006,2022-05-24,6124 Elm St,Fort Worth,TX,59444,8,1.2,1083,8904,1912,Single Family,135518,31.019299,-109.588474,35,Drew Brown,+1-318-648-2933,Conventional,0.0,"8 bed / 1.2 bath single family in Fort Worth, built in 1912."
1007,2021-05-02,8885 Main St,San Antonio,TX,54974,8,1.7,1776,8098,1991,Multi-Family,293025,31.515056,-107.37545,15,Jordan Johnson,+1-802-210-4721,VA,0.0,"8 bed / 1.7 bath multi-family in San Antonio, built in 1991."
1008,2020-09-16,9969 Maple St,New York,NY,42757,2,1.3,1373,200,1894,Single Family,289447,27.911313,-113.995847,31,Cameron Brown,+1-489-244-6146,FHA,0.0,"2 bed / 1.3 bath single family in New York, built in 1894."
1009,2020-09-07,8208 Elm St,San Jose,CA,27002,4,1.0,1159,5928,1981,Single Family,251053,28.285128,-84.806719,15,Blake Johnson,+1-278-456-9907,Mortgage,0.0,"4 bed / 1 bath single family in San Jose, built in 1981."
1010,2024-05-16,5324 Oak Ave,San Diego,CA,68135,7,1.0,1879,4971,1957,Multi-Family,236206,37.747471,-115.656571,18,Drew Jones,+1-869-450-9631,FHA,0.0,"7 bed / 1 bath multi-family in San Diego, built in 1957."
1011,2023-06-27,3877 Cedar Ln,Los Angeles,CA,55434,3,1.4,2349,4406,1985,Condo,84928,46.235274,-82.743672,11,Cameron Jones,+1-280-408-3246,Conventional,157.55,"3 bed / 1.4 bath condo in Los Angeles, built in 1985."
1012,2024-07-29,1971 Main St,Seattle,WA,37625,4,1.1,1245,10104,1911,Single Family,447033,26.59893,-94.585103,15,Chris Brown,+1-236-440-8213,VA,0.0,"4 bed / 1.1 bath single family in Seattle, built in 1911."
1013,2022-02-25,408 Washington Ave,San Francisco,CA,14424,5,1.8,1444,6953,1949,Single Family,457134,32.012243,-70.93137,54,Casey Johnson,+1-261-485-7290,VA,0.0,"5 bed / 1.8 bath single family in San Francisco, built in 1949."
1014,2022-02-15,612 Elm St,Fort Worth,TX,68198,3,2.6,2401,3647,1891,Single Family,616107,34.047838,-71.454807,21,Taylor Martinez,+1-641-745-1856,FHA,0.0,"3 bed / 2.6 bath single family in Fort Worth, built in 1891."
1015,2025-02-01,7211 Washington Ave,New York,NY,89788,0,1.7,2229,9776,1966,Multi-Family,512712,42.675861,-71.256205,48,Casey Wilson,+1-421-975-1448,FHA,0.0,"0 bed / 1.7 bath multi-family in New York, built in 1966."
1016,2024-01-17,9411 Cedar Ln,Los Angeles,CA,24314,2,1.9,1324,4309,2021,Single Family,151733,25.863756,-76.600539,1,Blake Jones,+1-747-674-7944,Conventional,0.0,"2 bed / 1.9 bath single family in Los Angeles, built in 2021."
1017,2025-03-08,4194 Cedar Ln,Philadelphia,PA,59976,3,2.0,1967,8222,1999,Condo,339920,28.617578,-108.106258,59,Jordan Brown,+1-215-487-5495,Cash,225.61,"3 bed / 2.0 bath condo in Philadelphia, built in 1999."
1018,2021-07-15,5128 Elm St,Austin,TX,84852,1,2.2,1696,5465,1981,Single Family,352530,43.081315,-68.664914,182,Morgan Jones,+1-875-456-1202,Cash,0.0,"1 bed / 2.2 bath single family in Austin, built in 1981."
1019,2022-06-19,3669 Washington Ave,Dallas,TX,33433,3,2.1,3157,1459,1993,Single Family,345377,47.404045,-122.006033,25,Alex Garcia,+1-237-567-8867,Conventional,0.0,"3 bed / 2.1 bath single family in Dallas, built in 1993."
1020,2023-06-03,4624 Cedar Ln,Los Angeles,CA,85965,6,3.2,2011,6658,1900,Single Family,449296,25.220936,-112.587407,12,Drew Miller,+1-265-651-3945,FHA,0.0,"6 bed / 3.2 bath single family in Los Angeles, built in 1900."
1021,2020-10-27,730 Pine Dr,San Francisco,CA,26675,2,1.0,1292,4560,1938,Condo,183292,46.976592,-95.617531,13,Pat Wilson,+1-871-250-4812,Cash,33.7,"2 bed / 1 bath condo in San Francisco, built in 1938."
1022,2024-01-09,5889 Main St,Indianapolis,IN,67712,2,2.9,2002,3264,1961,Single Family,745962,34.320805,-90.004628,74,Jordan Smith,+1-931-465-5217,Cash,0.0,"2 bed / 2.9 bath single family in Indianapolis, built in 1961."
1023,2022-11-04,5437 Elm St,Washington,DC,40762,6,2.2,1528,2510,1969,Single Family,179057,40.777433,-123.108103,12,Cameron Johnson,+1-723-279-4882,Mortgage,0.0,"6 bed / 2.2 bath single family in Washington, built in 1969."
1024,2020-10-20,6239 Lakeview Rd,Columbus,OH,19357,1,1.0,2816,4691,1989,Townhouse,529504,34.816186,-94.13347,25,Alex Miller,+1-821-568-6488,VA,114.56,"1 bed / 1 bath townhouse in Columbus, built in 1989."
1025,2020-04-01,3564 Elm St,San Jose,CA,91515,1,2.8,2101,1870,1887,Single Family,383881,46.870475,-122.899949,6,Casey Brown,+1-805-226-2740,Conventional,0.0,"1 bed / 2.8 bath single family in San Jose, built in 1887."
1026,2022-02-14,1385 Oak Ave,Indianapolis,IN,76608,4,2.0,2765,4588,1968,Multi-Family,979913,43.130891,-73.823398,19,Pat Wilson,+1-233-872-3458,VA,0.0,"4 bed / 2.0 bath multi-family in Indianapolis, built in 1968."
1027,2023-07-14,942 Lakeview Rd,San Diego,CA,84108,4,2.4,1396,1767,2008,Co-op,470026,29.492287,-78.364452,3,Drew Anderson,+1-628-751-2986,Conventional,101.78,"4 bed / 2.4 bath co-op in San Diego, built in 2008."
1028,2021-02-03,6030 Maple St,Indianapolis,IN,78201,2,1.0,3103,4814,1992,Single Family,940808,35.083229,-68.772602,14,Pat Wilson,+1-500-449-6385,Mortgage,0.0,"2 bed / 1 bath single family in Indianapolis, built in 1992."
1029,2022-06-30,8384 Oak Ave,Charlotte,NC,51263,8,2.8,1243,8181,1909,Condo,119991,44.906719,-89.644401,3,Sam Davis,+1-570-281-6766,Conventional,85.86,"8 bed / 2.8 bath condo in Charlotte, built in 1909."
1030,2022-07-08,4113 Washington Ave,Jacksonville,FL,95633,2,1.1,722,6239,2003,Condo,215845,41.170016,-82.433576,13,Chris Davis,+1-435-783-3052,Conventional,192.72,"2 bed / 1.1 bath condo in Jacksonville, built in 2003."
1031,2024-06-17,6998 Pine Dr,Denver,CO,97281,3,1.9,1472,1105,1915,Condo,40395,26.453254,-84.851191,11,Casey Miller,+1-521-320-2335,VA,166.92,"3 bed / 1.9 bath condo in Denver, built in 1915."
1032,2024-11-29,9186 Lakeview Rd,Denver,CO,74775,4,3.8,1950,918,1930,Townhouse,457688,45.948959,-100.658712,30,Cameron Smith,+1-370-323-7858,FHA,16.95,"4 bed / 3.8 bath townhouse in Denver, built in 1930."
1033,2020-02-19,6458 Washington Ave,Houston,TX,26567,5,2.2,1388,5973,1888,Townhouse,184868,29.090397,-103.909621,61,Sam Brown,+1-274-335-9436,Conventional,41.97,"5 bed / 2.2 bath townhouse in Houston, built in 1888."
1034,2021-05-09,1865 Main St,Jacksonville,FL,26705,1,2.8,2238,9301,1982,Condo,251626,32.564495,-74.114329,2,Sam Jones,+1-321-544-6515,Conventional,42.02,"1 bed / 2.8 bath condo in Jacksonville, built in 1982."
1035,2023-07-15,3105 Oak Ave,Chicago,IL,56525,3,1.1,3285,5929,1994,Multi-Family,589585,36.237434,-73.365429,24,Cameron Anderson,+1-646-496-8816,Mortgage,0.0,"3 bed / 1.1 bath multi-family in Chicago, built in 1994."
1036,2022-07-17,4676 Oak Ave,Phoenix,AZ,11020,7,2.7,2313,4467,1974,Condo,390480,36.72444,-84.01462,2,Riley Miller,+1-649-380-9334,Conventional,71.24,"7 bed / 2.7 bath condo in Phoenix, built in 1974."
1037,2023-03-01,5388 Washington Ave,San Diego,CA,48974,5,1.5,1044,8623,2006,Single Family,166944,44.349032,-73.359393,5,Drew Rodriguez,+1-793-720-7990,FHA,0.0,"5 bed / 1.5 bath single family in San Diego, built in 2006."
1038,2025-04-19,9523 Elm St,Austin,TX,33385,3,3.0,1736,6857,1916,Single Family,486287,44.90288,-82.407852,19,Sam Anderson,+1-415-640-9505,FHA,0.0,"3 bed / 3.0 bath single family in Austin, built in 1916."
1039,2021-08-12,4350 Oak Ave,Houston,TX,55527,2,1.8,1556,8482,1952,Single Family,32862,33.595525,-113.002737,5,Casey Garcia,+1-649-429-3774,FHA,0.0,"2 bed / 1.8 bath single family in Houston, built in 1952."
1040,2021-02-27,751 Maple St,San Diego,CA,97350,1,3.1,1757,9738,1951,Single Family,429229,35.787021,-84.707687,33,Drew Rodriguez,+1-972-372-1448,Conventional,0.0,"1 bed / 3.1 bath single family in San Diego, built in 1951."
1041,2021-07-31,7535 Cedar Ln,New York,NY,74011,2,2.8,2436,2972,1886,Single Family,580434,37.029585,-83.824337,0,Avery Davis,+1-949-655-9534,Mortgage,0.0,"2 bed / 2.8 bath single family in New York, built in 1886."
1042,2022-10-07,1395 Maple St,Houston,TX,25720,2,1.9,732,2266,1993,Townhouse,182167,30.437292,-101.476501,8,Casey Johnson,+1-340-485-2908,FHA,83.76,"2 bed / 1.9 bath townhouse in Houston, built in 1993."
1043,2021-07-19,728 Washington Ave,Chicago,IL,52875,4,2.0,1642,6879,1920,Single Family,349779,32.124449,-115.312806,13,Cameron Martinez,+1-953-725-2213,FHA,0.0,"4 bed / 2.0 bath single family in Chicago, built in 1920."
1044,2023-02-17,2342 Washington Ave,Houston,TX,78327,1,2.7,1559,4212,1961,Single Family,393132,35.983039,-105.499016,13,Blake Martinez,+1-236-849-1130,Mortgage,0.0,"1 bed / 2.7 bath single family in Houston, built in 1961."
1045,2020-11-06,3353 Oak Ave,San Diego,CA,98257,1,1.0,1549,2355,1930,Single Family,216281,27.263504,-99.596701,13,Cameron Brown,+1-951-708-5630,Mortgage,0.0,"1 bed / 1 bath single family in San Diego, built in 1930."
1046,2022-10-01,6951 Cedar Ln,Indianapolis,IN,38074,8,1.7,2019,5916,1880,Single Family,600539,43.252048,-94.178853,36,Drew Wilson,+1-413-927-3918,Cash,0.0,"8 bed / 1.7 bath single family in Indianapolis, built in 1880."
1047,2022-09-18,8047 Lakeview Rd,Washington,DC,59845,5,2.1,2340,2812,1940,Condo,408981,40.481985,-103.137123,50,Drew Martinez,+1-384-507-4799,FHA,51.31,"5 bed / 2.1 bath condo in Washington, built in 1940."
1048,2021-08-28,7426 Elm St,Fort Worth,TX,88360,1,2.1,3651,9159,1971,Single Family,612687,37.709514,-122.344789,46,Jamie Williams,+1-315-973-5706,VA,0.0,"1 bed / 2.1 bath single family in Fort Worth, built in 1971."
1049,2022-08-09,8025 Lakeview Rd,San Diego,CA,96824,0,1.9,2781,7805,1988,Single Family,663578,39.652148,-111.188666,48,Morgan Martinez,+1-316-555-7522,Mortgage,0.0,"0 bed / 1.9 bath single family in San Diego, built in 1988."
1050,2021-07-02,5303 Washington Ave,Washington,DC,64002,5,2.0,2302,3276,1940,Single Family,580004,25.963345,-92.844127,36,Drew Williams,+1-618-262-6295,FHA,0.0,"5 bed / 2.0 bath single family in Washington, built in 1940."
1051,2025-02-11,847 Cedar Ln,Fort Worth,TX,67927,3,1.5,2864,2450,1988,Single Family,778678,32.741422,-99.807268,12,Alex Jones,+1-697-945-4587,FHA,0.0,"3 bed / 1.5 bath single family in Fort Worth, built in 1988."
1052,2020-12-07,5501 Pine Dr,Charlotte,NC,63714,2,2.7,1621,18413,1936,Single Family,318497,33.936791,-102.820333,106,Drew Williams,+1-998-840-2807,Conventional,0.0,"2 bed / 2.7 bath single family in Charlotte, built in 1936."
1053,2020-02-13,9158 Oak Ave,Washington,DC,80748,1,1.0,2480,9029,1885,Multi-Family,570241,30.156908,-73.321514,26,Chris Davis,+1-292-999-6460,FHA,0.0,"1 bed / 1 bath multi-family in Washington, built in 1885."
1054,2021-02-10,2744 Elm St,Los Angeles,CA,77980,3,2.7,1839,4889,1933,Single Family,336254,25.958373,-76.392616,15,Taylor Rodriguez,+1-605-935-4757,FHA,0.0,"3 bed / 2.7 bath single family in Los Angeles, built in 1933."
1055,2021-05-24,8316 Washington Ave,Austin,TX,64184,3,1.9,1183,12082,1935,Single Family,315853,35.82893,-81.332138,12,Alex Smith,+1-220-973-9627,Cash,0.0,"3 bed / 1.9 bath single family in Austin, built in 1935."
1056,2020-02-19,4563 Oak Ave,San Francisco,CA,15542,1,1.6,1821,10044,1920,Single Family,443741,47.419728,-80.841502,29,Jordan Martinez,+1-990-904-5051,Cash,0.0,"1 bed / 1.6 bath single family in San Francisco, built in 1920."
1057,2024-02-25,430 Main St,Fort Worth,TX,95888,1,1.8,877,4519,1982,Single Family,25000,35.409469,-79.219272,93,Casey Johnson,+1-278-275-9265,VA,0.0,"1 bed / 1.8 bath single family in Fort Worth, built in 1982."
1058,2023-04-19,7065 Main St,Seattle,WA,89281,4,1.0,833,5251,1918,Single Family,334872,36.710983,-79.878483,1,Chris Davis,+1-398-820-6114,FHA,0.0,"4 bed / 1 bath single family in Seattle, built in 1918."
1059,2021-06-25,1624 Maple St,San Jose,CA,45920,2,2.0,1489,9302,1997,Single Family,367685,31.837327,-100.251985,6,Blake Wilson,+1-682-585-5771,VA,0.0,"2 bed / 2.0 bath single family in San Jose, built in 1997."
1060,2025-02-01,8243 Washington Ave,Columbus,OH,83530,4,1.4,1494,8353,1951,Single Family,315468,37.799844,-86.40906,20,Sam Rodriguez,+1-718-450-7265,Cash,0.0,"4 bed / 1.4 bath single family in Columbus, built in 1951."
1061,2023-03-29,7911 Oak Ave,Jacksonville,FL,81641,0,1.0,1605,6490,1907,Single Family,609994,28.578154,-67.853071,18,Alex Davis,+1-989-437-8325,FHA,0.0,"0 bed / 1 bath single family in Jacksonville, built in 1907."
1062,2025-06-21,9822 Maple St,San Jose,CA,53572,4,2.9,1886,885,1916,Townhouse,261459,30.272192,-96.529176,4,Jamie Johnson,+1-774-373-4402,VA,50.45,"4 bed / 2.9 bath townhouse in San Jose, built in 1916."
1063,2022-08-27,8184 Cedar Ln,Chicago,IL,28524,0,1.0,918,3491,1983,Condo,250940,48.874089,-77.309098,39,Drew Anderson,+1-780-978-4808,Cash,27.07,"0 bed / 1 bath condo in Chicago, built in 1983."
1064,2020-03-15,4493 Maple St,Columbus,OH,50823,7,1.7,1630,9607,1966,Townhouse,251690,37.335196,-83.603856,29,Morgan Anderson,+1-778-813-7660,Cash,76.55,"7 bed / 1.7 bath townhouse in Columbus, built in 1966."
1065,2025-05-19,9189 Oak Ave,Seattle,WA,74058,6,3.0,1352,10001,2019,Single Family,309014,36.144888,-94.580899,65,Blake Williams,+1-529-672-8913,Conventional,0.0,"6 bed / 3.0 bath single family in Seattle, built in 2019."
1066,2024-03-30,3333 Lakeview Rd,Houston,TX,65797,3,1.0,2032,7575,1899,Single Family,504981,29.428841,-108.4274,27,Alex Brown,+1-732-966-2990,Mortgage,0.0,"3 bed / 1 bath single family in Houston, built in 1899."
1067,2023-07-06,6643 Main St,Houston,TX,15119,6,1.5,2688,7101,1988,Single Family,838888,38.017843,-102.846635,7,Chris Rodriguez,+1-698-343-9963,VA,0.0,"6 bed / 1.5 bath single family in Houston, built in 1988."
1068,2024-01-14,2818 Pine Dr,San Jose,CA,25411,5,3.0,1287,10362,1991,Co-op,191380,40.569325,-101.75883,23,Blake Jones,+1-735-530-7088,Conventional,25.68,"5 bed / 3.0 bath co-op in San Jose, built in 1991."
1069,2025-05-03,7683 Maple St,San Jose,CA,78583,2,1.1,1371,7898,1932,Townhouse,311770,42.201127,-117.716724,61,Sam Miller,+1-731-819-5116,VA,62.98,"2 bed / 1.1 bath townhouse in San Jose, built in 1932."
1070,2024-08-25,7808 Oak Ave,Austin,TX,27739,2,2.0,2677,4287,1922,Single Family,742081,29.625844,-106.757274,32,Cameron Smith,+1-525-626-3936,Mortgage,0.0,"2 bed / 2.0 bath single family in Austin, built in 1922."
1071,2020-07-11,7779 Pine Dr,New York,NY,50873,2,2.0,1570,9272,1928,Single Family,406083,31.453703,-120.806339,19,Drew Garcia,+1-538-296-2001,Conventional,0.0,"2 bed / 2.0 bath single family in New York, built in 1928."
1072,2021-12-07,9675 Cedar Ln,Chicago,IL,55934,1,2.3,315,7945,2023,Townhouse,43472,27.296469,-103.789634,80,Blake Smith,+1-397-481-5656,VA,171.62,"1 bed / 2.3 bath townhouse in Chicago, built in 2023."
1073,2023-02-23,2597 Oak Ave,Jacksonville,FL,91854,7,1.0,2167,13840,1983,Multi-Family,715806,44.341736,-99.636429,27,Drew Martinez,+1-875-407-2269,Conventional,0.0,"7 bed / 1 bath multi-family in Jacksonville, built in 1983."
1074,2020-07-28,9531 Cedar Ln,San Antonio,TX,46698,1,3.7,340,3045,1925,Single Family,62979,43.525412,-94.550699,17,Taylor Rodriguez,+1-801-860-7274,FHA,0.0,"1 bed / 3.7 bath single family in San Antonio, built in 1925."
1075,2020-01-06,2800 Lakeview Rd,Washington,DC,97621,2,3.4,2581,6718,2001,Single Family,487425,33.475706,-97.852457,78,Chris Williams,+1-421-293-3400,Mortgage,0.0,"2 bed / 3.4 bath single family in Washington, built in 2001."
1076,2020-04-16,5057 Oak Ave,New York,NY,52380,2,3.2,300,8039,1899,Townhouse,76129,47.949429,-73.864895,67,Taylor Rodriguez,+1-650-635-8728,FHA,9.73,"2 bed / 3.2 bath townhouse in New York, built in 1899."
1077,2022-02-28,8794 Oak Ave,San Diego,CA,83419,5,1.9,2425,11438,1980,Single Family,218285,31.95849,-113.359016,54,Sam Garcia,+1-563-519-9552,FHA,0.0,"5 bed / 1.9 bath single family in San Diego, built in 1980."
1078,2024-09-03,4204 Oak Ave,Washington,DC,38036,5,2.5,1881,2985,1922,Multi-Family,446224,48.297476,-109.476836,33,Casey Anderson,+1-346-647-8235,VA,0.0,"5 bed / 2.5 bath multi-family in Washington, built in 1922."
1079,2024-11-08,3602 Maple St,Seattle,WA,67070,3,1.0,300,200,1969,Single Family,80764,37.184412,-84.5309,4,Morgan Garcia,+1-989-886-6668,VA,0.0,"3 bed / 1 bath single family in Seattle, built in 1969."
1080,2025-07-31,191 Cedar Ln,Fort Worth,TX,59047,5,1.0,1342,13049,1925,Multi-Family,340717,33.126063,-111.22218,5,Alex Williams,+1-652-569-9618,Mortgage,0.0,"5 bed / 1 bath multi-family in Fort Worth, built in 1925."
1081,2022-10-26,6625 Main St,Austin,TX,22334,2,2.5,2302,200,1974,Multi-Family,934013,29.707344,-97.305514,41,Alex Wilson,+1-479-234-5504,VA,0.0,"2 bed / 2.5 bath multi-family in Austin, built in 1974."
1082,2024-08-13,2947 Lakeview Rd,Dallas,TX,45936,5,2.6,994,6806,1894,Co-op,325774,27.978325,-100.06527,1,Alex Anderson,+1-682-822-8446,VA,126.96,"5 bed / 2.6 bath co-op in Dallas, built in 1894."
1083,2023-06-09,1456 Washington Ave,Seattle,WA,23616,2,3.4,2482,8965,1889,Single Family,610324,41.469599,-122.050859,80,Sam Brown,+1-922-953-3898,Mortgage,0.0,"2 bed / 3.4 bath single family in Seattle, built in 1889."
1084,2020-05-07,373 Elm St,Houston,TX,17346,3,2.7,1645,2908,1993,Condo,355195,43.977955,-119.697759,2,Morgan Johnson,+1-757-484-4181,Conventional,292.94,"3 bed / 2.7 bath condo in Houston, built in 1993."
1085,2025-04-10,3261 Pine Dr,Austin,TX,32179,1,1.1,1618,8644,1973,Single Family,277628,25.783721,-120.048973,21,Blake Davis,+1-626-883-2007,Cash,0.0,"1 bed / 1.1 bath single family in Austin, built in 1973."
1086,2021-07-18,152 Cedar Ln,Dallas,TX,21005,4,3.1,2019,4505,1924,Single Family,573188,42.727889,-72.284495,21,Avery Williams,+1-905-717-7705,Mortgage,0.0,"4 bed / 3.1 bath single family in Dallas, built in 1924."
1087,2022-08-12,2004 Oak Ave,Dallas,TX,83473,5,1.8,969,6029,1969,Single Family,102854,47.644085,-79.918873,2,Avery Anderson,+1-288-779-8585,Cash,0.0,"5 bed / 1.8 bath single family in Dallas, built in 1969."
1088,2023-07-07,1431 Maple St,Philadelphia,PA,21326,4,2.6,1521,2630,1927,Single Family,370401,32.215166,-91.432961,18,Alex Brown,+1-210-422-7136,VA,0.0,"4 bed / 2.6 bath single family in Philadelphia, built in 1927."
1089,2024-02-20,4670 Pine Dr,San Jose,CA,99245,2,3.3,2343,200,1928,Condo,979025,27.490766,-102.063193,63,Taylor Jones,+1-254-588-5703,Mortgage,2.82,"2 bed / 3.3 bath condo in San Jose, built in 1928."
1090,2021-01-20,4434 Oak Ave,Denver,CO,51358,3,1.0,1771,12683,1985,Single Family,596222,31.218357,-104.386313,40,Casey Williams,+1-381-502-5249,VA,0.0,"3 bed / 1 bath single family in Denver, built in 1985."
1091,2023-08-07,9688 Washington Ave,San Francisco,CA,56550,7,1.2,1896,8649,1973,Single Family,301296,40.621204,-113.865495,42,Drew Garcia,+1-846-903-3793,Cash,0.0,"7 bed / 1.2 bath single family in San Francisco, built in 1973."
